id,ms_subclass,ms_zoning,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,low_qual_fin_sf,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,misc_val,mo_sold,yr_sold,sale_type,saleprice,age_sold,age_since_remod,age_garage,total_bath,total_bedroom,total_sqft
2646,30,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,2,1,4,143.0,3,GasA,4,0,FuseA,0,1,3,5,Typ,0,0,Detchd,1,1.0,3,3,1,0,0,112,0,0,0,6,2006,COD,108000,82,56,11.0,1.0,2,2344.0
994,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,119.0,3,3,PConc,4,3,1,5,476.0,1,GasA,4,1,SBrkr,0,1,3,7,Typ,1,3,BuiltIn,3,2.0,3,3,1,192,49,0,0,0,0,10,2008,WD ,165000,13,12,13.0,3.0,3,2570.0
2138,20,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,3,5,539.0,1,GasA,3,1,SBrkr,0,1,3,5,Typ,0,0,Detchd,1,2.0,3,3,1,0,0,0,0,0,0,1,2007,WD ,134900,30,30,30.0,2.0,3,2828.0
2013,45,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,7,Gable,CompShg,AsbShng,AsbShng,None,0.0,4,3,BrkTil,3,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,3,5,Typ,0,0,Detchd,1,1.0,3,3,1,0,0,136,0,0,0,7,2007,WD ,113000,68,57,68.0,1.0,2,2008.0
2126,20,RL,Pave,IR2,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,549.0,1,GasA,5,1,SBrkr,0,1,3,6,Typ,0,0,Attchd,1,1.0,3,3,1,306,0,0,0,0,0,7,2007,WD ,147900,11,11,11.0,3.0,3,2436.0
898,30,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,2,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,3,4,Typ,0,0,0,0,0.0,0,0,1,0,96,0,0,0,0,7,2009,WD ,99900,87,59,0.0,1.0,2,1728.0
1048,160,RL,Pave,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,5,286.0,2,GasA,4,1,SBrkr,0,1,3,7,Typ,0,0,Attchd,2,2.0,3,3,1,0,0,0,0,0,0,5,2008,WD ,143000,33,33,33.0,3.0,4,2771.0
2676,50,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,GasA,3,1,SBrkr,360,1,3,6,Typ,1,4,Detchd,1,2.0,3,3,1,112,0,0,0,0,400,9,2006,WD ,114500,72,56,21.0,1.0,3,2520.0
2498,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,2,3,659.0,1,GasA,3,1,SBrkr,0,1,3,6,Typ,1,1,Attchd,1,1.0,3,3,1,64,0,0,0,0,0,6,2006,WD ,129200,39,39,39.0,1.0,3,2141.0
1560,120,RM,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,5,3,PConc,5,3,4,6,1480.0,1,GasA,5,1,SBrkr,0,1,4,5,Typ,1,4,Attchd,3,2.0,3,3,1,162,53,0,153,0,0,11,2008,New,392500,0,0,0.0,4.0,2,3734.0
296,70,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,9,Gable,CompShg,CemntBd,CmentBd,None,0.0,5,4,Stone,3,4,1,6,275.0,1,GasA,5,1,SBrkr,0,1,4,9,Typ,2,4,Attchd,2,1.0,3,3,1,0,60,0,0,0,2500,5,2010,WD ,266500,69,4,69.0,2.0,4,3744.0
354,80,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,189.0,1,GasA,4,1,SBrkr,0,1,3,7,Typ,1,3,BuiltIn,3,2.0,3,3,1,256,0,0,0,0,0,2,2009,WD ,177500,11,11,11.0,3.0,3,2162.0
970,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,182.0,3,3,CBlock,3,3,1,5,532.0,1,GasA,4,1,SBrkr,0,1,4,6,Typ,0,0,Attchd,1,1.0,3,3,1,144,0,0,0,0,0,4,2009,WD ,139500,41,41,41.0,1.0,3,2400.0
884,60,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,1,4,BuiltIn,3,2.0,3,3,1,100,36,0,0,0,0,7,2009,WD ,170000,2,2,2.0,3.0,3,2444.0
1894,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,3,4,CBlock,3,3,1,5,414.0,1,GasA,5,1,SBrkr,0,1,3,8,Typ,1,4,Attchd,2,2.0,3,3,1,0,0,0,0,161,0,7,2007,WD ,224500,43,10,43.0,3.0,5,3538.0
450,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,4,3,PConc,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,4,10,Typ,1,4,BuiltIn,3,3.0,3,3,1,114,40,0,0,0,0,6,2009,WD ,290000,6,5,6.0,4.0,4,4212.0
2031,50,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,4,Gable,CompShg,Stucco,Stucco,BrkFace,600.0,3,2,PConc,3,3,1,2,224.0,1,GasA,5,1,FuseF,0,1,3,7,Typ,2,3,Detchd,1,1.0,3,3,1,0,0,0,0,184,0,6,2007,WD ,169500,76,57,56.0,2.0,4,3098.0
949,20,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,4,3,PConc,5,3,2,1,0.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,1,4,Attchd,3,2.0,3,3,1,100,48,0,0,180,0,4,2009,WD ,240000,5,4,5.0,2.0,3,3970.0
1907,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,4,CBlock,3,3,1,4,368.0,1,GasA,5,1,SBrkr,0,1,3,6,Typ,0,0,Attchd,3,1.0,3,3,1,0,0,0,0,175,0,10,2007,WD ,144000,52,52,52.0,2.0,2,2516.0
1906,60,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,6,6,Gable,CompShg,VinylSd,VinylSd,BrkCmn,272.0,3,3,CBlock,3,3,1,3,442.0,1,GasA,3,1,SBrkr,0,1,3,9,Typ,1,3,Attchd,2,2.0,3,3,1,0,52,0,0,0,0,6,2007,WD ,165000,43,29,43.0,3.0,4,3333.0
549,120,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,ImStucc,None,0.0,4,3,PConc,4,3,1,1,0.0,1,GasA,4,1,SBrkr,0,1,4,5,Typ,0,0,Attchd,2,2.0,3,3,1,0,60,0,0,0,0,2,2009,WD ,145000,19,18,19.0,2.0,2,3206.0
243,20,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,CBlock,3,3,2,1,0.0,1,GasA,5,1,SBrkr,0,1,3,5,Typ,0,0,Detchd,1,2.0,3,2,0,0,144,0,0,0,0,6,2010,COD,114000,46,46,46.0,2.0,3,3052.0
1697,20,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,4,3,PConc,4,3,3,1,0.0,1,GasA,4,1,SBrkr,0,1,4,9,Typ,1,4,Attchd,3,3.0,3,3,1,315,45,0,0,0,0,7,2007,New,395000,1,1,1.0,2.0,3,4803.0
2365,160,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,514.0,3,3,CBlock,3,3,1,1,0.0,1,GasA,3,1,SBrkr,0,1,3,6,Typ,0,0,Detchd,1,2.0,3,3,1,0,0,0,0,0,0,12,2006,WD ,105500,33,33,33.0,2.0,3,2057.0
310,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,615.0,1,GasA,5,1,SBrkr,0,1,4,8,Typ,1,3,Attchd,1,3.0,3,3,1,0,70,0,0,0,0,5,2010,WD ,254900,12,11,12.0,4.0,3,3706.0
1961,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,2,432.0,1,GasA,2,1,FuseA,0,1,3,6,Min2,1,3,Attchd,1,1.0,3,3,1,0,171,0,0,0,0,11,2007,WD ,102000,57,57,57.0,2.0,3,2459.0
849,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,666.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,0,0,Attchd,2,2.0,3,3,1,0,45,0,0,0,0,6,2009,WD ,230000,8,8,8.0,4.0,3,3406.0
2018,70,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,8,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,2,1,0.0,1,GasA,5,1,SBrkr,0,1,3,8,Typ,0,0,Detchd,1,1.0,2,2,0,24,0,150,0,0,0,5,2007,WD ,137500,87,3,74.0,2.0,4,2632.0
1328,30,RL,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,WdShing,Wd Shng,None,0.0,4,4,BrkTil,3,3,1,2,406.0,4,GasA,3,1,SBrkr,0,1,3,5,Typ,1,1,Detchd,1,1.0,3,3,1,265,0,0,0,0,0,7,2008,WD ,138000,80,25,16.0,1.0,2,2439.0
801,80,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,100.0,4,3,CBlock,4,3,3,3,70.0,6,GasA,4,1,SBrkr,0,1,4,5,Min2,1,1,Attchd,1,2.0,3,3,1,0,0,0,0,0,600,9,2009,WD ,156500,26,26,26.0,2.0,2,2434.0
400,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,5,191.0,1,GasA,5,1,SBrkr,0,1,3,5,Typ,0,0,Detchd,1,2.0,3,3,1,0,0,0,0,0,0,7,2009,WD ,124500,39,39,15.0,1.0,3,2191.0
1650,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,6,Mansard,WdShake,WdShing,Plywood,None,0.0,3,3,CBlock,4,3,1,1,0.0,1,GasA,3,1,SBrkr,0,1,3,8,Typ,1,4,Attchd,2,2.0,3,3,1,0,0,0,0,276,0,11,2007,WD ,190000,30,30,30.0,3.0,3,3311.0
1084,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,3,1,0.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,1,4,Attchd,3,2.0,3,3,1,100,16,0,0,0,0,3,2008,WD ,159895,1,1,1.0,2.0,2,2920.0
1522,70,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,3,3,BrkTil,3,2,1,1,0.0,1,GasA,5,1,SBrkr,0,1,3,8,Typ,0,0,BuiltIn,2,2.0,3,3,1,183,0,301,0,0,0,5,2008,WD ,189000,87,10,10.0,4.0,4,3834.0
2496,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,644.0,1,GasA,3,0,SBrkr,0,1,3,6,Typ,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,4,2006,WD ,124000,42,42,0.0,1.0,3,1824.0
220,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,3,3,CBlock,4,3,1,5,1302.0,1,GasA,3,1,SBrkr,0,1,3,5,Mod,1,4,Detchd,1,2.0,3,3,1,0,0,0,0,95,0,5,2010,WD ,121500,53,14,53.0,3.0,3,3312.0
1254,90,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,GasA,2,1,FuseA,0,2,3,9,Typ,0,0,Detchd,1,2.0,3,3,1,0,0,0,0,0,0,1,2008,WD ,146000,51,51,50.0,2.0,5,4132.0
1443,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,663.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,0,0,Attchd,2,2.0,3,3,1,192,36,0,0,0,4500,5,2008,WD ,235000,8,7,8.0,4.0,3,3377.0
2885,120,RM,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,4,3,PConc,5,3,4,6,1564.0,1,GasA,5,1,SBrkr,0,1,4,5,Typ,1,4,Attchd,3,2.0,3,3,1,128,53,0,0,155,0,12,2006,WD ,300000,2,1,2.0,4.0,2,3765.0
2920,160,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,GasA,4,1,SBrkr,0,1,3,5,Typ,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,6,2006,WD ,90500,36,36,0.0,2.0,3,1638.0
1197,90,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,108.0,3,3,CBlock,3,3,1,2,231.0,1,GasA,3,1,SBrkr,0,2,3,10,Typ,0,0,Detchd,1,2.0,3,3,1,0,0,0,0,0,0,11,2008,WD ,142600,43,43,21.0,2.0,6,4032.0
848,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,4,3,PConc,4,3,1,6,788.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,0,0,Attchd,2,2.0,3,3,1,0,72,0,0,0,0,3,2009,WD ,227000,7,7,7.0,3.0,3,3690.0
926,90,RL,Pave,IR1,HLS,AllPub,Corner,Gtl,Crawfor,Norm,Norm,Duplex,2.5Unf,7,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,2,246.0,1,GasA,5,1,SBrkr,0,2,3,13,Typ,2,4,Detchd,1,2.0,3,3,1,0,0,57,0,0,0,7,2009,WD ,205000,69,59,69.0,3.0,5,3800.0
2158,20,RL,Pave,IR2,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,4,3,PConc,4,3,4,6,915.0,1,GasA,5,1,SBrkr,0,1,4,5,Typ,1,3,Attchd,2,2.0,3,3,1,240,84,0,0,0,0,1,2007,WD ,246900,8,7,8.0,3.0,1,3164.0
1555,70,C (all),Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Stone,1,2,1,1,0.0,1,GasA,5,0,SBrkr,0,1,3,6,Typ,0,0,Detchd,1,1.0,2,3,1,0,123,0,0,0,0,7,2008,WD ,89000,113,58,113.0,1.0,2,1719.0
278,50,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,GasA,5,0,FuseF,0,1,2,5,Typ,0,0,Detchd,1,2.0,3,2,P,0,0,0,0,160,0,6,2010,WD ,64000,62,60,54.0,1.0,2,2344.0
2522,120,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,5,Gable,CompShg,Wd Sdng,Plywood,None,0.0,4,3,CBlock,4,3,4,6,652.0,3,GasA,3,1,SBrkr,0,1,4,4,Typ,1,3,Attchd,3,2.0,3,3,1,133,60,0,0,0,0,7,2006,WD ,170000,28,28,28.0,2.0,1,2936.0
434,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,5,3,PConc,5,3,4,1,0.0,1,GasA,5,1,SBrkr,0,1,5,12,Typ,1,4,BuiltIn,2,3.0,3,3,1,52,170,0,0,192,0,1,2009,New,582933,1,0,0.0,4.0,4,5576.0
2683,30,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,3,3,1,4,397.0,1,GasA,4,1,SBrkr,0,1,4,5,Typ,1,4,Detchd,1,2.0,3,3,1,166,120,0,0,0,0,7,2006,WD ,110500,81,26,30.0,1.0,2,2646.0
2173,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,HdBoard,HdBoard,Stone,198.0,3,3,CBlock,3,3,1,1,0.0,1,GasA,4,1,SBrkr,0,1,3,5,Min2,0,0,Attchd,3,2.0,3,3,P,0,0,0,0,0,0,6,2007,WD ,110000,47,47,47.0,1.0,2,2980.0
894,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,9,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,5,CBlock,3,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,3,4,Typ,0,0,0,0,0.0,0,0,1,0,200,0,0,0,0,6,2009,WD ,118000,62,1,0.0,2.0,2,1396.0
1066,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,292.0,4,3,PConc,4,3,1,6,866.0,1,GasA,5,1,SBrkr,0,1,4,8,Typ,1,4,BuiltIn,2,3.0,3,3,1,320,62,0,0,0,0,8,2008,WD ,284000,5,4,5.0,4.0,3,3915.0
1261,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,318.0,3,3,CBlock,3,3,1,3,319.0,1,GasA,5,1,SBrkr,0,1,3,8,Typ,1,4,Attchd,3,2.0,3,3,1,0,84,0,0,120,0,3,2008,WD ,171000,46,46,46.0,2.0,4,3064.0
537,60,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,4,1,0.0,1,GasA,5,1,SBrkr,0,1,4,8,Typ,0,0,BuiltIn,2,2.0,3,3,1,146,91,0,0,0,0,1,2009,WD ,193000,5,5,5.0,3.0,3,3125.0
2301,20,RL,Pave,IR2,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4,3,1,2,1090.0,1,GasA,3,1,SBrkr,0,1,3,6,Typ,0,0,Attchd,1,2.0,3,3,1,0,44,0,0,88,0,6,2007,WD ,135000,31,4,31.0,3.0,3,2770.0
2854,70,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,8,Gable,CompShg,MetalSd,Stucco,None,0.0,3,3,BrkTil,3,3,2,1,0.0,1,GasA,3,1,SBrkr,0,1,4,7,Typ,1,4,Detchd,1,1.0,2,3,0,0,0,212,0,0,0,9,2006,WD ,167000,87,56,87.0,2.0,4,2742.0
2649,20,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,3,5,Typ,0,0,Detchd,2,1.0,3,3,1,0,0,0,0,115,0,8,2006,COD,105000,56,56,54.0,1.0,2,1968.0
2776,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,4,3,PConc,4,3,3,5,1162.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,0,0,Attchd,2,2.0,3,3,1,158,29,0,0,0,0,8,2006,WD ,214000,7,7,7.0,2.0,3,3648.0
2403,60,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,112.0,4,3,PConc,4,3,1,6,994.0,1,GasA,5,1,SBrkr,0,1,4,9,Typ,1,3,BuiltIn,2,3.0,3,3,1,168,127,0,0,0,0,2,2006,WD ,279000,2,2,2.0,4.0,3,4080.0
2355,80,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,Plywood,Plywood,BrkFace,248.0,3,3,CBlock,3,2,1,5,548.0,1,GasA,3,1,SBrkr,0,1,4,8,Typ,1,3,Attchd,2,2.0,3,3,1,48,28,0,0,0,0,6,2006,WD ,184500,31,6,31.0,3.0,3,3035.0
1983,50,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,5,331.0,1,GasA,5,1,SBrkr,0,1,3,6,Typ,0,0,Detchd,1,1.0,3,3,1,0,176,0,0,0,0,6,2007,WD ,120000,59,5,26.0,2.0,2,2140.0
547,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,4,PConc,4,4,1,6,52.0,3,GasA,5,1,SBrkr,0,1,4,6,Typ,0,0,Attchd,2,2.0,3,3,1,0,91,0,0,168,0,11,2009,WD ,171500,17,17,17.0,3.0,3,3074.0
1842,160,FV,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,4,5,Typ,0,0,Detchd,2,2.0,3,3,1,0,54,0,0,0,0,6,2007,New,164700,1,0,1.0,3.0,2,2403.0
2748,60,RL,Pave,IR1,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,4,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,4,3,CBlock,4,3,1,5,549.0,1,GasA,5,1,SBrkr,0,1,5,9,Typ,1,3,Attchd,2,2.0,3,3,1,0,245,0,0,168,0,11,2006,WD ,209000,17,17,17.0,3.0,4,3933.0
2425,120,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,4,3,PConc,4,3,1,6,1059.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,1,3,Attchd,3,2.0,3,3,1,143,20,0,0,0,0,9,2006,WD ,225000,2,2,2.0,3.0,2,3301.0
2837,50,RL,Pave,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,Gambrel,CompShg,Wd Sdng,VinylSd,None,0.0,3,2,PConc,3,3,1,1,0.0,1,GasA,3,1,SBrkr,0,1,3,8,Typ,0,0,0,0,0.0,0,0,0,0,151,0,0,0,0,5,2006,WD ,81000,96,10,0.0,1.0,5,1842.0
